"1","Jun 14, 2023 13:25:59.960245000 UTC","192.168.2.17","203.23.178.55","6","8675","6568",,,"60","1","0","0","0","0","0","TCP","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"2","Jun 14, 2023 13:26:00.274231000 UTC","203.23.178.55","192.168.2.17","6","6568","8675",,,"60","1","0","0","0","0","0","TCP","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"3","Jun 14, 2023 13:26:00.274233000 UTC","192.168.2.17","203.23.178.55","6","8675","6568",,,"60","1","0","0","0","0","0","TCP","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"4","Jun 14, 2023 13:26:00.274233000 UTC","203.23.178.55","192.168.2.17","6","6568","8675",,,"66","1","0","0","0","0","0","TCP","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"5","Jun 14, 2023 13:26:00.875111000 UTC","192.168.2.17","103.84.152.178","6","8771","443",,,"60","1","0","0","0","0","0","TCP","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"6","Jun 14, 2023 13:26:01.073468000 UTC","103.84.152.178","192.168.2.17","6","443","8771",,,"60","0","0","0","1","0","0","TCP","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"7","Jun 14, 2023 13:26:01.189808000 UTC","142.250.192.106","192.168.2.17","17",,,"443","62518","120",,,,,,,"UDP","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"8","Jun 14, 2023 13:26:01.217481000 UTC","192.168.2.17","142.250.192.106","17",,,"62518","443","75",,,,,,,"UDP","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"9","Jun 14, 2023 13:26:01.603804000 UTC","142.250.183.74","192.168.2.17","6","443","8635",,,"115","1","0","0","0","1","0","TLSv1.2","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"10","Jun 14, 2023 13:26:01.645344000 UTC","192.168.2.17","142.250.183.74","6","8635","443",,,"60","1","0","0","0","0","0","TCP","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"11","Jun 14, 2023 13:26:02.161250000 UTC","192.168.2.62","255.255.255.255","17",,,"59800","6667","214",,,,,,,"UDP","84:e3:42:e1:52:c5","ff:ff:ff:ff:ff:ff"
"12","Jun 14, 2023 13:26:02.516621000 UTC","192.168.2.17","45.54.49.1","6","8775","443",,,"60","1","0","0","0","0","0","TCP","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"13","Jun 14, 2023 13:26:02.516621000 UTC","192.168.2.17","45.54.49.1","6","8776","443",,,"60","1","0","0","0","0","0","TCP","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"14","Jun 14, 2023 13:26:02.790165000 UTC","45.54.49.1","192.168.2.17","6","443","8775",,,"60","0","0","0","1","0","0","TCP","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"15","Jun 14, 2023 13:26:02.790165000 UTC","45.54.49.1","192.168.2.17","6","443","8776",,,"60","0","0","0","1","0","0","TCP","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"16","Jun 14, 2023 13:26:03.077728000 UTC","192.168.2.17","13.107.42.14","6","8645","443",,,"4726","1","0","0","0","1","0","TLSv1.2","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"17","Jun 14, 2023 13:26:03.077728000 UTC","192.168.2.17","13.107.42.14","6","8645","443",,,"290","1","0","0","0","1","0","TLSv1.2","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"18","Jun 14, 2023 13:26:03.083083000 UTC","192.168.2.17","107.21.126.253","6","8762","443",,,"60","1","0","0","1","0","0","TCP","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"19","Jun 14, 2023 13:26:03.086705000 UTC","192.168.2.17","192.168.2.1","17",,,"61898","53","79",,,,,,,"DNS","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"20","Jun 14, 2023 13:26:03.089543000 UTC","192.168.2.17","192.168.2.1","17",,,"57597","53","79",,,,,,,"DNS","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"21","Jun 14, 2023 13:26:03.096460000 UTC","192.168.2.17","172.217.27.206","17",,,"63138","443","1292",,,,,,,"QUIC","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"22","Jun 14, 2023 13:26:03.096461000 UTC","192.168.2.17","172.217.27.206","17",,,"63138","443","120",,,,,,,"QUIC","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"23","Jun 14, 2023 13:26:03.151428000 UTC","192.168.2.1","192.168.2.17","17",,,"53","61898","132",,,,,,,"DNS","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"24","Jun 14, 2023 13:26:03.151429000 UTC","192.168.2.1","192.168.2.17","17",,,"53","57597","166",,,,,,,"DNS","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"25","Jun 14, 2023 13:26:03.155339000 UTC","192.168.2.17","142.250.183.197","6","8792","443",,,"66","0","1","0","0","0","0","TCP","f8:a2:d6:73:99:a7","dc:a6:32:3f:a1:c7"
"26","Jun 14, 2023 13:26:03.168597000 UTC","13.107.42.14","192.168.2.17","6","443","8645",,,"60","1","0","0","0","0","0","TCP","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"27","Jun 14, 2023 13:26:03.168598000 UTC","13.107.42.14","192.168.2.17","6","443","8645",,,"60","1","0","0","0","0","0","TCP","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
"28","Jun 14, 2023 13:26:03.173770000 UTC","13.107.42.14","192.168.2.17","6","443","8645",,,"60","1","0","0","0","0","0","TCP","dc:a6:32:3f:a1:c7","f8:a2:d6:73:99:a7"
